order_id,customer_id,order_date,product_id,quantity,discount_pct,sales,cost,status
504427,17756,2024-01-01,3,1,0.15,40.8,21,Completed
508732,12173,2024-01-01,6,1,0.1,31.5,13,Completed
505572,14593,2024-01-01,5,2,0.0,190.0,86,Completed
511360,11936,2024-01-01,8,1,0.2,70.4,39,Completed
512475,13712,2024-01-01,1,1,0.05,137.75,79,Completed
502886,12733,2024-01-01,10,1,0.0,110.0,54,Completed
516287,12322,2024-01-01,2,1,0.0,72.0,34,Completed
508000,10293,2024-01-01,10,1,0.0,110.0,54,Completed
508041,13033,2024-01-01,2,1,0.05,68.4,34,Completed
500056,11259,2024-01-01,10,1,0.0,110.0,54,Completed
512376,12397,2024-01-01,7,2,0.05,51.3,16,Completed
507290,11241,2024-01-01,3,2,0.1,86.4,42,Completed
500070,17657,2024-01-01,1,1,0.15,123.25,79,Completed
513198,12374,2024-01-01,3,1,0.1,43.2,21,Completed
501398,11620,2024-01-01,7,1,0.1,24.3,8,Completed
516341,14224,2024-01-01,8,1,0.05,83.6,39,Completed
500054,17971,2024-01-01,2,1,0.0,72.0,34,Completed
513149,15070,2024-01-01,7,1,0.15,22.95,8,Completed
503069,15083,2024-01-01,2,2,0.05,136.8,68,Completed
500162,15730,2024-01-01,6,1,0.0,35.0,13,Completed
500452,15551,2024-01-01,1,2,0.1,261.0,158,Completed
501738,11139,2024-01-01,3,2,0.1,86.4,42,Completed
500200,13408,2024-01-01,5,2,0.0,190.0,86,Completed
507867,14543,2024-01-01,1,1,0.05,137.75,79,Completed
509965,14250,2024-01-01,9,3,0.0,186.0,84,Completed
501671,17514,2024-01-01,5,1,0.05,90.25,43,Completed
513602,12379,2024-01-01,1,2,0.2,232.0,158,Completed
504297,12631,2024-01-01,2,1,0.0,72.0,34,Completed
516090,12607,2024-01-01,1,1,0.05,137.75,79,Completed
504646,18023,2024-01-01,2,1,0.0,72.0,34,Completed
506077,10934,2024-01-01,7,1,0.0,27.0,8,Completed
510492,18457,2024-01-01,7,2,0.0,54.0,16,Completed
509138,13388,2024-01-01,8,4,0.0,352.0,156,Completed
500132,14201,2024-01-01,9,1,0.0,62.0,28,Completed
502750,12858,2024-01-01,5,2,0.15,161.5,86,Completed
515052,14169,2024-01-01,3,1,0.05,45.6,21,Completed
504982,10139,2024-01-01,8,1,0.05,83.6,39,Completed
500190,13039,2024-01-01,1,1,0.0,145.0,79,Completed
514052,14117,2024-01-01,1,3,0.0,435.0,237,Completed
503530,11759,2024-01-02,4,1,0.1,252.0,155,Completed
517629,12831,2024-01-02,10,3,0.0,330.0,162,Completed
504466,11419,2024-01-02,2,3,0.0,216.0,102,Completed
509866,12611,2024-01-02,2,3,0.0,216.0,102,Completed
505891,15975,2024-01-02,8,1,0.0,88.0,39,Completed
503833,14068,2024-01-02,9,2,0.0,124.0,56,Completed
513816,14533,2024-01-02,8,1,0.0,88.0,39,Completed
508386,12791,2024-01-02,7,2,0.1,48.6,16,Completed
507339,13943,2024-01-02,9,1,0.0,62.0,28,Completed
506258,15715,2024-01-02,10,1,0.15,93.5,54,Completed
502119,17173,2024-01-02,5,1,0.05,90.25,43,Completed
501112,16823,2024-01-02,7,2,0.0,54.0,16,Completed
516179,15842,2024-01-02,7,4,0.05,102.6,32,Cancelled
502296,14889,2024-01-02,6,1,0.05,33.25,13,Completed
507856,15117,2024-01-02,4,1,0.0,280.0,155,Completed
505721,16277,2024-01-02,6,1,0.05,33.25,13,Completed
503801,11990,2024-01-02,2,2,0.0,144.0,68,Completed
509274,18172,2024-01-02,9,1,0.1,55.8,28,Completed
507968,10797,2024-01-02,10,1,0.15,93.5,54,Completed
512390,11747,2024-01-02,1,1,0.1,130.5,79,Completed
516238,17030,2024-01-02,10,3,0.05,313.5,162,Completed
517688,12058,2024-01-02,2,1,0.1,64.8,34,Completed
503279,12528,2024-01-02,5,1,0.0,95.0,43,Completed
516386,12542,2024-01-02,7,2,0.1,48.6,16,Completed
504235,10143,2024-01-02,2,1,0.15,61.2,34,Completed
508938,12353,2024-01-02,3,1,0.1,43.2,21,Completed
514844,18416,2024-01-02,9,1,0.1,55.8,28,Completed
504591,14374,2024-01-02,6,2,0.2,56.0,26,Completed
500010,12097,2024-01-02,6,1,0.15,29.75,13,Cancelled
510043,12421,2024-01-02,9,1,0.15,52.7,28,Completed
516142,14380,2024-01-02,9,1,0.0,62.0,28,Cancelled
505561,15207,2024-01-02,7,1,0.05,25.65,8,Completed
506431,10136,2024-01-02,8,2,0.15,149.6,78,Completed
506920,10445,2024-01-02,6,3,0.0,105.0,39,Completed
503821,11626,2024-01-02,10,3,0.1,297.0,162,Completed
514129,10686,2024-01-03,6,1,0.05,33.25,13,Completed
503144,18299,2024-01-03,7,1,0.0,27.0,8,Completed
511481,16322,2024-01-03,8,3,0.1,237.6,117,Completed
511164,14095,2024-01-03,8,3,0.05,250.8,117,Completed
501917,12270,2024-01-03,1,1,0.0,145.0,79,Completed
515656,12817,2024-01-03,4,1,0.05,266.0,155,Completed
502299,14123,2024-01-03,5,4,0.05,361.0,172,Completed
506640,12520,2024-01-03,2,1,0.2,57.6,34,Completed
516912,17574,2024-01-03,3,1,0.0,48.0,21,Completed
509311,11426,2024-01-03,9,1,0.0,62.0,28,Completed
509181,14006,2024-01-03,5,2,0.05,180.5,86,Completed
509946,15784,2024-01-03,6,1,0.1,31.5,13,Completed
516344,17059,2024-01-03,6,1,0.05,33.25,13,Completed
512629,10712,2024-01-03,6,4,0.05,133.0,52,Cancelled
503084,11143,2024-01-03,7,2,0.05,51.3,16,Completed
505613,14295,2024-01-03,10,2,0.2,176.0,108,Completed
508727,11525,2024-01-03,7,1,0.05,25.65,8,Completed
501656,13698,2024-01-03,9,1,0.0,62.0,28,Completed
510596,10998,2024-01-03,10,2,0.05,209.0,108,Completed
501311,15490,2024-01-03,1,1,0.0,145.0,79,Completed
505443,14355,2024-01-03,10,2,0.15,187.0,108,Completed
505252,13789,2024-01-03,7,1,0.05,25.65,8,Completed
509434,13944,2024-01-03,8,1,0.05,83.6,39,Completed
511472,11422,2024-01-03,7,2,0.05,51.3,16,Completed
509517,17337,2024-01-03,1,1,0.0,145.0,79,Completed
502233,18064,2024-01-03,7,1,0.1,24.3,8,Returned
512456,10049,2024-01-03,3,1,0.0,48.0,21,Completed
511636,10833,2024-01-03,3,1,0.0,48.0,21,Completed
504372,14815,2024-01-03,2,1,0.1,64.8,34,Completed
505346,13022,2024-01-03,5,1,0.0,95.0,43,Completed
505569,11393,2024-01-03,1,1,0.1,130.5,79,Completed
507029,17895,2024-01-03,2,3,0.0,216.0,102,Completed
517950,12893,2024-01-03,5,1,0.15,80.75,43,Completed
517329,14601,2024-01-03,9,1,0.0,62.0,28,Completed
508895,16466,2024-01-03,3,1,0.0,48.0,21,Completed
504421,10635,2024-01-03,10,2,0.15,187.0,108,Completed
505392,15742,2024-01-03,8,2,0.0,176.0,78,Completed
517908,14232,2024-01-03,3,3,0.1,129.6,63,Completed
500412,18046,2024-01-03,10,1,0.05,104.5,54,Completed
516746,13708,2024-01-03,2,1,0.05,68.4,34,Completed
512273,11302,2024-01-03,9,2,0.0,124.0,56,Completed
508910,16760,2024-01-03,4,1,0.1,252.0,155,Completed
510806,10273,2024-01-04,6,1,0.0,35.0,13,Completed
514530,11707,2024-01-04,10,2,0.1,198.0,108,Completed
501734,14273,2024-01-04,9,1,0.05,58.9,28,Completed
510333,10837,2024-01-04,2,2,0.05,136.8,68,Completed
505325,12113,2024-01-04,7,1,0.05,25.65,8,Completed
512662,12837,2024-01-04,3,1,0.0,48.0,21,Completed
500422,12828,2024-01-04,9,1,0.0,62.0,28,Completed
512481,11030,2024-01-04,1,1,0.15,123.25,79,Completed
502285,16873,2024-01-04,1,2,0.05,275.5,158,Completed
508384,14718,2024-01-04,3,2,0.15,81.6,42,Completed
502767,16034,2024-01-04,4,2,0.15,476.0,310,Completed
514368,10911,2024-01-04,9,4,0.0,248.0,112,Completed
501885,13456,2024-01-04,8,1,0.0,88.0,39,Completed
506986,11588,2024-01-04,8,2,0.0,176.0,78,Completed
513082,17936,2024-01-04,8,2,0.0,176.0,78,Completed
500075,12719,2024-01-04,5,1,0.0,95.0,43,Completed
517783,10383,2024-01-04,6,1,0.1,31.5,13,Returned
502415,10200,2024-01-04,10,1,0.0,110.0,54,Completed
504577,10355,2024-01-05,7,1,0.0,27.0,8,Completed
517924,13462,2024-01-05,2,1,0.05,68.4,34,Completed
505744,16282,2024-01-05,9,1,0.05,58.9,28,Completed
507950,15869,2024-01-05,5,2,0.15,161.5,86,Completed
513877,13183,2024-01-05,7,1,0.0,27.0,8,Completed
509132,16616,2024-01-05,3,3,0.0,144.0,63,Completed
505670,18302,2024-01-05,7,2,0.15,45.9,16,Cancelled
500489,10265,2024-01-05,2,3,0.05,205.2,102,Completed
507941,11751,2024-01-05,10,4,0.0,440.0,216,Completed
505132,11524,2024-01-05,9,4,0.0,248.0,112,Completed
501975,10227,2024-01-05,2,2,0.0,144.0,68,Completed
516121,12384,2024-01-05,3,1,0.05,45.6,21,Completed
510879,13400,2024-01-05,8,1,0.0,88.0,39,Returned
503133,13724,2024-01-05,3,1,0.2,38.4,21,Completed
505905,13122,2024-01-05,9,3,0.05,176.7,84,Completed
512099,12878,2024-01-05,8,3,0.05,250.8,117,Completed
514325,15200,2024-01-05,10,1,0.05,104.5,54,Completed
507561,11079,2024-01-05,9,1,0.05,58.9,28,Completed
501558,16898,2024-01-05,8,1,0.2,70.4,39,Completed
500376,12594,2024-01-05,1,1,0.0,145.0,79,Completed
506713,12041,2024-01-05,7,1,0.0,27.0,8,Completed
502861,12143,2024-01-05,6,1,0.15,29.75,13,Returned
515996,14134,2024-01-05,8,1,0.1,79.2,39,Completed
508661,11166,2024-01-05,3,1,0.0,48.0,21,Completed
509850,14654,2024-01-05,1,1,0.05,137.75,79,Completed
514511,13175,2024-01-05,6,3,0.1,94.5,39,Completed
504412,15721,2024-01-05,9,1,0.2,49.6,28,Completed
502713,14468,2024-01-05,10,1,0.05,104.5,54,Completed
509673,18308,2024-01-05,1,2,0.0,290.0,158,Completed
514827,16777,2024-01-05,7,1,0.15,22.95,8,Completed
501916,11676,2024-01-06,1,1,0.05,137.75,79,Completed
508147,17756,2024-01-06,9,1,0.1,55.8,28,Returned
510275,16291,2024-01-06,9,3,0.1,167.4,84,Returned
512238,11448,2024-01-06,3,2,0.0,96.0,42,Completed
513343,14054,2024-01-06,1,2,0.0,290.0,158,Completed
500486,14232,2024-01-06,1,1,0.05,137.75,79,Completed
504541,16472,2024-01-06,7,1,0.0,27.0,8,Completed
517992,11099,2024-01-06,1,3,0.0,435.0,237,Completed
510274,13376,2024-01-06,8,3,0.1,237.6,117,Completed
504635,15975,2024-01-06,1,1,0.15,123.25,79,Completed
512331,14132,2024-01-06,9,1,0.05,58.9,28,Completed
500067,12089,2024-01-06,9,2,0.0,124.0,56,Completed
517846,11652,2024-01-06,7,2,0.15,45.9,16,Completed
501536,14404,2024-01-06,1,2,0.05,275.5,158,Completed
509008,10541,2024-01-06,1,2,0.15,246.5,158,Completed
500173,11346,2024-01-06,10,1,0.05,104.5,54,Completed
511656,13746,2024-01-06,10,2,0.0,220.0,108,Completed
509092,14001,2024-01-06,10,1,0.0,110.0,54,Completed
506849,16139,2024-01-06,1,1,0.05,137.75,79,Completed
505503,14006,2024-01-06,1,3,0.0,435.0,237,Completed
507050,12880,2024-01-06,2,2,0.0,144.0,68,Completed
509177,16518,2024-01-06,10,2,0.1,198.0,108,Completed
506427,16373,2024-01-06,7,1,0.05,25.65,8,Completed
510419,15624,2024-01-06,1,1,0.0,145.0,79,Completed
501370,14086,2024-01-06,4,2,0.0,560.0,310,Completed
513562,14421,2024-01-06,5,1,0.1,85.5,43,Completed
506522,10012,2024-01-06,1,1,0.0,145.0,79,Completed
506210,13495,2024-01-06,8,3,0.1,237.6,117,Completed
511239,11210,2024-01-06,1,1,0.0,145.0,79,Completed
512826,12233,2024-01-06,3,1,0.0,48.0,21,Completed
507766,12461,2024-01-06,6,1,0.05,33.25,13,Completed
509380,14770,2024-01-06,1,2,0.0,290.0,158,Completed
510852,10792,2024-01-06,10,2,0.0,220.0,108,Cancelled
507282,13406,2024-01-06,7,1,0.15,22.95,8,Completed
507938,10036,2024-01-06,6,1,0.0,35.0,13,Completed
505130,18147,2024-01-06,6,3,0.05,99.75,39,Completed
506586,10892,2024-01-06,3,2,0.1,86.4,42,Completed
508029,12825,2024-01-06,6,2,0.0,70.0,26,Completed
514705,12693,2024-01-06,8,1,0.0,88.0,39,Completed
507863,16695,2024-01-06,7,2,0.0,54.0,16,Completed
500191,10228,2024-01-06,4,1,0.0,280.0,155,Completed
505763,12775,2024-01-07,6,1,0.1,31.5,13,Completed
501705,13720,2024-01-07,2,1,0.15,61.2,34,Completed
501714,10960,2024-01-07,1,1,0.0,145.0,79,Completed
500978,15119,2024-01-07,1,1,0.2,116.0,79,Completed
503487,15131,2024-01-07,8,2,0.15,149.6,78,Completed
513564,11904,2024-01-07,2,3,0.05,205.2,102,Completed
509085,13090,2024-01-07,7,2,0.05,51.3,16,Completed
505775,16977,2024-01-07,3,4,0.1,172.8,84,Returned
510712,14999,2024-01-07,10,1,0.1,99.0,54,Completed
510473,18005,2024-01-07,2,3,0.0,216.0,102,Completed
515522,13046,2024-01-07,1,3,0.15,369.75,237,Completed
509821,18210,2024-01-07,3,2,0.0,96.0,42,Completed
508465,14380,2024-01-07,5,1,0.0,95.0,43,Completed
513962,14655,2024-01-07,4,2,0.05,532.0,310,Completed
513613,10265,2024-01-07,5,1,0.15,80.75,43,Completed
511765,10555,2024-01-07,7,2,0.1,48.6,16,Completed
511161,17756,2024-01-07,6,2,0.0,70.0,26,Completed
502630,18391,2024-01-07,3,1,0.1,43.2,21,Completed
501783,10751,2024-01-07,1,2,0.0,290.0,158,Completed
511410,13881,2024-01-07,8,1,0.0,88.0,39,Completed
516284,13425,2024-01-07,10,1,0.2,88.0,54,Completed
506488,12810,2024-01-07,1,2,0.0,290.0,158,Completed
513831,15565,2024-01-07,5,3,0.1,256.5,129,Completed
509658,11550,2024-01-07,4,1,0.0,280.0,155,Completed
516967,13028,2024-01-07,1,1,0.0,145.0,79,Returned
512502,10662,2024-01-07,3,1,0.0,48.0,21,Completed
502810,17320,2024-01-07,3,3,0.0,144.0,63,Completed
502939,17460,2024-01-07,8,2,0.05,167.2,78,Completed
505341,13441,2024-01-07,9,3,0.05,176.7,84,Completed
508003,14303,2024-01-07,3,2,0.05,91.2,42,Completed
505826,11223,2024-01-07,9,1,0.0,62.0,28,Completed
509029,13332,2024-01-07,5,2,0.0,190.0,86,Completed
502742,14572,2024-01-07,2,2,0.05,136.8,68,Completed
514073,16914,2024-01-07,9,1,0.0,62.0,28,Completed
506354,12170,2024-01-07,10,3,0.1,297.0,162,Completed
512894,14137,2024-01-07,9,2,0.0,124.0,56,Completed
515843,12814,2024-01-07,10,2,0.1,198.0,108,Completed
516802,12389,2024-01-07,6,1,0.1,31.5,13,Completed
506360,10197,2024-01-08,6,2,0.15,59.5,26,Completed
512405,12744,2024-01-08,8,1,0.0,88.0,39,Completed
504457,10162,2024-01-08,6,1,0.15,29.75,13,Completed
501073,15619,2024-01-08,5,2,0.05,180.5,86,Completed
500772,10355,2024-01-08,7,1,0.1,24.3,8,Returned
503519,13511,2024-01-08,2,1,0.0,72.0,34,Completed
509320,11778,2024-01-08,5,1,0.0,95.0,43,Completed
509172,16458,2024-01-08,9,4,0.0,248.0,112,Completed
510541,14604,2024-01-08,1,1,0.05,137.75,79,Completed
517244,13789,2024-01-08,6,1,0.2,28.0,13,Completed
515341,15942,2024-01-08,5,1,0.05,90.25,43,Completed
515324,10366,2024-01-08,4,2,0.0,560.0,310,Completed
506025,15304,2024-01-08,3,2,0.0,96.0,42,Completed
504172,15338,2024-01-08,1,1,0.1,130.5,79,Cancelled
506491,12668,2024-01-08,1,1,0.1,130.5,79,Completed
507031,13197,2024-01-08,5,1,0.15,80.75,43,Completed
506455,11997,2024-01-08,10,2,0.05,209.0,108,Completed
503352,10586,2024-01-08,7,1,0.1,24.3,8,Completed
506353,14081,2024-01-08,8,2,0.1,158.4,78,Completed
500975,11775,2024-01-08,8,3,0.0,264.0,117,Completed
509304,12713,2024-01-08,3,1,0.05,45.6,21,Completed
513971,14182,2024-01-08,1,2,0.2,232.0,158,Completed
510944,10722,2024-01-08,10,2,0.2,176.0,108,Completed
501606,12441,2024-01-08,1,1,0.0,145.0,79,Completed
515637,16430,2024-01-08,5,1,0.0,95.0,43,Completed
508485,10145,2024-01-08,7,1,0.15,22.95,8,Completed
508487,17551,2024-01-08,10,4,0.1,396.0,216,Completed
511168,15738,2024-01-08,8,2,0.1,158.4,78,Completed
511162,10403,2024-01-08,9,1,0.1,55.8,28,Completed
505373,16841,2024-01-08,5,1,0.0,95.0,43,Completed
508536,16092,2024-01-08,7,2,0.0,54.0,16,Completed
516769,13659,2024-01-08,3,2,0.1,86.4,42,Completed
508775,10671,2024-01-08,8,2,0.0,176.0,78,Completed
500248,12108,2024-01-08,1,1,0.15,123.25,79,Completed
515611,10664,2024-01-08,8,1,0.0,88.0,39,Completed
500266,13593,2024-01-08,9,1,0.1,55.8,28,Completed
507365,17659,2024-01-08,8,1,0.1,79.2,39,Completed
504820,16173,2024-01-08,9,1,0.0,62.0,28,Completed
507283,12028,2024-01-08,8,3,0.0,264.0,117,Completed
505485,15044,2024-01-08,4,1,0.05,266.0,155,Completed
511283,11962,2024-01-08,9,1,0.15,52.7,28,Completed
513441,15422,2024-01-08,10,1,0.05,104.5,54,Completed
501818,11593,2024-01-08,5,2,0.05,180.5,86,Completed
509977,11578,2024-01-08,3,1,0.0,48.0,21,Completed
511396,17764,2024-01-08,3,1,0.15,40.8,21,Completed
516383,14797,2024-01-08,6,2,0.15,59.5,26,Completed
513833,14366,2024-01-08,9,1,0.2,49.6,28,Completed
506449,16762,2024-01-09,10,2,0.0,220.0,108,Returned
510111,10187,2024-01-09,2,1,0.0,72.0,34,Completed
507632,15140,2024-01-09,4,1,0.05,266.0,155,Returned
502537,13410,2024-01-09,1,3,0.1,391.5,237,Returned
509362,15373,2024-01-09,9,1,0.05,58.9,28,Completed
500972,14366,2024-01-09,4,2,0.0,560.0,310,Completed
513560,10185,2024-01-09,10,1,0.05,104.5,54,Completed
505226,13306,2024-01-09,2,1,0.1,64.8,34,Completed
507183,14757,2024-01-09,7,1,0.1,24.3,8,Completed
514065,13378,2024-01-09,10,2,0.15,187.0,108,Completed
504856,16804,2024-01-09,3,1,0.05,45.6,21,Completed
508193,14229,2024-01-09,9,2,0.0,124.0,56,Completed
510846,11462,2024-01-09,1,3,0.0,435.0,237,Returned
510204,18287,2024-01-09,6,1,0.05,33.25,13,Completed
504003,16863,2024-01-09,8,3,0.0,264.0,117,Completed
503331,14477,2024-01-09,1,1,0.0,145.0,79,Completed
504104,12188,2024-01-09,10,3,0.0,330.0,162,Completed
507156,11684,2024-01-09,7,2,0.1,48.6,16,Completed
504263,14821,2024-01-09,1,2,0.1,261.0,158,Completed
514546,11085,2024-01-09,7,1,0.0,27.0,8,Completed
502308,11889,2024-01-09,5,2,0.15,161.5,86,Completed
517890,14963,2024-01-09,10,1,0.0,110.0,54,Completed
512777,11700,2024-01-09,2,2,0.0,144.0,68,Completed
507824,10348,2024-01-09,2,3,0.15,183.6,102,Completed
501662,12256,2024-01-09,10,1,0.0,110.0,54,Completed
508353,10941,2024-01-09,3,1,0.0,48.0,21,Completed
516151,10157,2024-01-09,7,2,0.0,54.0,16,Completed
507767,14568,2024-01-09,8,2,0.05,167.2,78,Completed
516218,12819,2024-01-09,9,2,0.0,124.0,56,Completed
512294,15359,2024-01-09,5,1,0.05,90.25,43,Completed
502436,11336,2024-01-09,3,1,0.1,43.2,21,Completed
507780,12249,2024-01-09,3,2,0.1,86.4,42,Completed
510212,10571,2024-01-10,2,1,0.0,72.0,34,Completed
509865,17207,2024-01-10,2,1,0.15,61.2,34,Completed
516836,15124,2024-01-10,5,1,0.05,90.25,43,Completed
506309,14847,2024-01-10,6,3,0.1,94.5,39,Completed
509706,11879,2024-01-10,1,1,0.0,145.0,79,Completed
511305,11620,2024-01-10,7,2,0.0,54.0,16,Returned
511014,14652,2024-01-10,2,1,0.0,72.0,34,Completed
508148,16760,2024-01-10,5,3,0.1,256.5,129,Completed
512073,13274,2024-01-10,5,3,0.05,270.75,129,Completed
513459,13912,2024-01-10,6,1,0.0,35.0,13,Completed
505367,14439,2024-01-10,7,1,0.15,22.95,8,Completed
516494,13726,2024-01-10,10,1,0.0,110.0,54,Completed
500005,13733,2024-01-10,4,3,0.15,714.0,465,Completed
512525,15659,2024-01-10,2,2,0.0,144.0,68,Completed
500698,13603,2024-01-10,10,2,0.05,209.0,108,Completed
501467,14528,2024-01-10,1,2,0.05,275.5,158,Completed
508292,11534,2024-01-10,8,1,0.0,88.0,39,Completed
500713,11384,2024-01-10,7,2,0.0,54.0,16,Completed
502582,12731,2024-01-10,2,1,0.0,72.0,34,Completed
516663,10319,2024-01-10,7,1,0.1,24.3,8,Completed
516138,12936,2024-01-10,7,1,0.15,22.95,8,Completed
513765,15113,2024-01-10,5,1,0.0,95.0,43,Completed
516558,10208,2024-01-10,3,2,0.0,96.0,42,Completed
506043,11533,2024-01-10,7,1,0.0,27.0,8,Completed
512949,14114,2024-01-10,6,2,0.1,63.0,26,Completed
517784,13270,2024-01-10,9,2,0.1,111.6,56,Completed
515153,10274,2024-01-10,6,1,0.15,29.75,13,Returned
505471,18037,2024-01-10,2,1,0.0,72.0,34,Cancelled
507093,12918,2024-01-10,2,2,0.0,144.0,68,Completed
517019,12887,2024-01-10,5,3,0.05,270.75,129,Completed
510954,10822,2024-01-10,3,2,0.05,91.2,42,Completed
505754,11810,2024-01-10,1,1,0.0,145.0,79,Completed
512344,12512,2024-01-10,5,2,0.05,180.5,86,Completed
505397,10917,2024-01-11,5,1,0.2,76.0,43,Completed
510094,11475,2024-01-11,3,3,0.1,129.6,63,Completed
502515,11468,2024-01-11,7,2,0.0,54.0,16,Cancelled
502521,11085,2024-01-11,3,2,0.2,76.8,42,Completed
513066,10272,2024-01-11,2,4,0.1,259.2,136,Completed
516844,11404,2024-01-11,6,4,0.1,126.0,52,Completed
502437,17906,2024-01-11,5,2,0.05,180.5,86,Completed
506348,17022,2024-01-11,9,1,0.1,55.8,28,Completed
516475,14172,2024-01-11,3,1,0.2,38.4,21,Completed
517807,10046,2024-01-11,9,2,0.0,124.0,56,Completed
515279,10950,2024-01-11,4,1,0.1,252.0,155,Completed
513533,16602,2024-01-11,1,1,0.0,145.0,79,Completed
501428,12779,2024-01-11,6,1,0.1,31.5,13,Completed
517551,14814,2024-01-11,4,1,0.05,266.0,155,Completed
506283,15014,2024-01-11,10,1,0.0,110.0,54,Completed
503028,14859,2024-01-11,3,1,0.15,40.8,21,Completed
507590,15413,2024-01-11,6,2,0.0,70.0,26,Completed
510847,11682,2024-01-11,5,1,0.1,85.5,43,Completed
516904,16419,2024-01-11,5,1,0.15,80.75,43,Completed
506373,14987,2024-01-11,10,1,0.0,110.0,54,Completed
504014,17591,2024-01-11,7,3,0.1,72.9,24,Completed
516930,10455,2024-01-11,5,2,0.05,180.5,86,Completed
514165,10001,2024-01-11,2,3,0.15,183.6,102,Completed
507271,18391,2024-01-11,5,1,0.0,95.0,43,Completed
515496,11385,2024-01-12,10,1,0.1,99.0,54,Completed
515229,10441,2024-01-12,5,1,0.0,95.0,43,Completed
507494,11338,2024-01-12,9,1,0.05,58.9,28,Completed
507489,16529,2024-01-12,3,1,0.05,45.6,21,Completed
516580,10684,2024-01-12,6,2,0.1,63.0,26,Returned
500553,15745,2024-01-12,6,1,0.0,35.0,13,Completed
503893,15983,2024-01-12,5,3,0.0,285.0,129,Completed
500409,14333,2024-01-12,2,2,0.0,144.0,68,Completed
505517,14656,2024-01-12,9,1,0.0,62.0,28,Completed
503937,11085,2024-01-12,4,1,0.1,252.0,155,Completed
512534,15802,2024-01-12,3,1,0.0,48.0,21,Completed
515813,16602,2024-01-12,7,3,0.15,68.85,24,Completed
500704,11119,2024-01-12,3,1,0.15,40.8,21,Completed
516791,16822,2024-01-12,2,1,0.1,64.8,34,Completed
501181,12671,2024-01-12,6,3,0.0,105.0,39,Completed
516211,15013,2024-01-12,6,1,0.0,35.0,13,Completed
505364,10947,2024-01-12,5,1,0.0,95.0,43,Completed
507828,15474,2024-01-12,5,1,0.05,90.25,43,Completed
502346,11246,2024-01-12,7,1,0.05,25.65,8,Completed
515021,16265,2024-01-12,10,1,0.1,99.0,54,Completed
507755,16983,2024-01-12,3,1,0.0,48.0,21,Completed
508364,13175,2024-01-12,9,2,0.0,124.0,56,Completed
505782,13249,2024-01-12,5,1,0.0,95.0,43,Completed
511208,15253,2024-01-12,3,2,0.0,96.0,42,Completed
514528,16899,2024-01-12,8,1,0.1,79.2,39,Completed
504319,11620,2024-01-12,7,1,0.0,27.0,8,Completed
508129,17390,2024-01-12,7,1,0.0,27.0,8,Completed
514971,12695,2024-01-12,3,2,0.1,86.4,42,Completed
513290,10274,2024-01-12,5,1,0.0,95.0,43,Completed
506464,16651,2024-01-12,9,1,0.0,62.0,28,Completed
507620,10277,2024-01-12,7,1,0.0,27.0,8,Completed
513089,13712,2024-01-12,7,1,0.1,24.3,8,Completed
506457,15103,2024-01-12,10,1,0.0,110.0,54,Completed
507249,10401,2024-01-12,9,1,0.05,58.9,28,Cancelled
510003,11766,2024-01-12,8,2,0.15,149.6,78,Completed
504481,12420,2024-01-12,5,1,0.2,76.0,43,Completed
507383,11784,2024-01-12,6,1,0.05,33.25,13,Returned
515379,16327,2024-01-12,6,1,0.1,31.5,13,Completed
502929,18438,2024-01-12,10,1,0.1,99.0,54,Completed
503419,13310,2024-01-12,9,2,0.1,111.6,56,Completed
507385,15644,2024-01-12,2,1,0.0,72.0,34,Completed
508998,13300,2024-01-12,2,4,0.1,259.2,136,Completed
513464,15928,2024-01-12,2,1,0.0,72.0,34,Completed
514108,17100,2024-01-12,6,1,0.05,33.25,13,Returned
500827,16415,2024-01-13,5,1,0.2,76.0,43,Completed
508140,11117,2024-01-13,3,3,0.0,144.0,63,Completed
503002,15297,2024-01-13,7,1,0.05,25.65,8,Completed
512829,11381,2024-01-13,6,1,0.05,33.25,13,Completed
506675,13273,2024-01-13,6,1,0.1,31.5,13,Returned
501713,12587,2024-01-13,9,1,0.2,49.6,28,Completed
505855,11422,2024-01-13,2,1,0.0,72.0,34,Returned
512362,12173,2024-01-13,8,1,0.2,70.4,39,Completed
504434,12764,2024-01-13,4,1,0.0,280.0,155,Completed
517518,15718,2024-01-13,2,1,0.0,72.0,34,Completed
502359,14692,2024-01-13,4,3,0.05,798.0,465,Completed
511025,14972,2024-01-13,2,3,0.0,216.0,102,Completed
502291,17862,2024-01-13,8,1,0.0,88.0,39,Completed
517987,13523,2024-01-13,9,2,0.0,124.0,56,Completed
517698,11367,2024-01-13,9,1,0.2,49.6,28,Completed
516607,17189,2024-01-13,6,2,0.1,63.0,26,Completed
512992,14111,2024-01-13,4,1,0.1,252.0,155,Returned
514226,12902,2024-01-13,1,1,0.0,145.0,79,Completed
507253,15243,2024-01-13,6,3,0.0,105.0,39,Completed
510105,18330,2024-01-13,7,2,0.1,48.6,16,Completed
514782,12418,2024-01-13,1,1,0.0,145.0,79,Completed
504862,14715,2024-01-13,6,1,0.0,35.0,13,Completed
502425,13480,2024-01-13,8,1,0.0,88.0,39,Completed
504512,10252,2024-01-13,2,3,0.2,172.8,102,Completed
514559,12977,2024-01-13,9,1,0.0,62.0,28,Completed
507146,13956,2024-01-13,5,3,0.05,270.75,129,Completed
